file	status	objective_name	objective_value
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20238_terminationG_0@4.smt2	unknown	lam1n6	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20239_terminationG_0@0.smt2	unknown	lam41n6	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20239_terminationG_0@1.smt2	unknown	lam9n0	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20239_terminationG_0@2.smt2	unknown	lam38n6	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20239_terminationG_0@3.smt2	unknown	lam3n2	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20239_terminationG_0@4.smt2	unknown	lam37n0	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20253_terminationG_0@0.smt2	sat	lam1n1	0
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20253_terminationG_0@1.smt2	sat	lam1n0	0
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20253_terminationG_0@2.smt2	unknown	lam11n0	-3588684473933020409793238302627459182164891584153661129050388057261038930442440837846532099
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20253_terminationG_0@3.smt2	sat	lam20n3	2
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20253_terminationG_0@4.smt2	unknown	lam14n0	-24764128459933834763439497770412745917838014298608675317032432517317358780430
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20254_terminationG_0@0.smt2	unknown	lam17n2	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20254_terminationG_0@1.smt2	unknown	lam15n0	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20254_terminationG_0@2.smt2	unknown	lam5n2	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20254_terminationG_0@3.smt2	unknown	lam4n1	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20254_terminationG_0@4.smt2	unknown	lam16n0	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20259_terminationG_0@0.smt2	sat	main_q	1
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20259_terminationG_0@1.smt2	unknown	lam0n3	-1667903629150794807126632840701315078941144798650669133366633494708023992831
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20259_terminationG_0@2.smt2	unknown	lam6n5	-32074408718736586132329162847406550475355785752382436238929750770191936910262269
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20259_terminationG_0@3.smt2	unknown	lam4n5	-6247571221056366989406539962626959871965983059352188635917999527770703528269
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20259_terminationG_0@4.smt2	unknown	lam16n3	-4100676380132822160603349010
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20260_terminationG_0@0.smt2	unknown	lam4n6	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20260_terminationG_0@1.smt2	sat	Nl2main_q1	-4
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20260_terminationG_0@2.smt2	sat	Nl2main_a2	-4
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20260_terminationG_0@3.smt2	unknown	lam2n0	-607908468495910025973747671295611516229667419494612961207152316041543930609695
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20260_terminationG_0@4.smt2	unknown	Nl2CT1	-180739482456577889183447669143379604036063416208711997916551167296821506
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20269_terminationG_0@0.smt2	sat	lam26n4	1
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20269_terminationG_0@1.smt2	unknown	lam0n5	-219521584821507385013899195471057636450591972812891765901454802300496184228188560293886
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20269_terminationG_0@2.smt2	unknown	lam7n0	-19487397325139344742660852252823424032256643604241774572557243235193383610964747747327
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20269_terminationG_0@3.smt2	unknown	lam2n3	-844552896964067709540816205355115050565537302706545861982127764217872252928
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20269_terminationG_0@4.smt2	unknown	lam2n0	-1732860651865350331260160020886578864725026900434508452956616669487102622403045980372992
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20271_terminationG_0@0.smt2	unknown	lam9n0	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20271_terminationG_0@1.smt2	unknown	lam8n5	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20271_terminationG_0@2.smt2	unknown	lam0n8	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20271_terminationG_0@3.smt2	unknown	lam36n7	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20271_terminationG_0@4.smt2	unknown	lam37n1	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20279_terminationG_0@0.smt2	unknown	lam8n3	-70421747343182678820830494122352560365787247915640057645378199853035280338688808058875
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20279_terminationG_0@1.smt2	unknown	lam6n1	-1074295897400828176218462434473405955373250981995833155252252262585614069718480299491331
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20279_terminationG_0@2.smt2	sat	lam18n1	0
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20279_terminationG_0@3.smt2	unknown	lam20n3	-4367119669723438951426950366539270502132130574189209643774074297093056833141308703899647
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20279_terminationG_0@4.smt2	unknown	lam21n4	-833513744222802412252420647894071728008364508736354774430217625272935316993005937393401854
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20289_terminationG_0@0.smt2	unknown	lam3n2	-3302016748574469427758006375652346959203716578168527800649831
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20289_terminationG_0@1.smt2	unknown	lam30n6	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20289_terminationG_0@2.smt2	unknown	lam4n5	-1779356480031942226448022995743295624460051531887677783752838276448257
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20289_terminationG_0@3.smt2	unknown	lam4n2	
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20289_terminationG_0@4.smt2	unknown	lam2n2	-75435395639505666
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20305_terminationG_0@0.smt2	sat	lam7n3	0
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20305_terminationG_0@1.smt2	sat	lam7n4	0
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20305_terminationG_0@2.smt2	unknown	lam0n6	-533262610915962629967392293423055939873340677319812298583622506473329226288829732749310
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20305_terminationG_0@3.smt2	unknown	lam2n1	-298799170435109695966616455395218972457206130029992162692539506380739672773262064364
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20305_terminationG_0@4.smt2	unknown	lam27n6	-1578418474933404870122062799294109111646955556729863361017097582912859731729231904768
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__terminationS_4_0@0.smt2	unknown	lam2n2	-2506509111505324676463126530659977034106299000018632495899938443541523864943168212686602243
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__terminationS_4_0@1.smt2	unknown	lam6n3	-2029078804551929499993959572439029027609861095253178687157093025724090747811136172174868480
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__terminationS_4_0@2.smt2	unknown	lam0n4	-105389787403245802097380808445175900685350571018578569027910823228335557472382561026051
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__terminationS_4_0@3.smt2	unknown	lam3n5	-15818857503722493513678398549054077281915309244562036196346278177017617280974661608955445246
20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__terminationS_4_0@4.smt2	unknown	lam3n4	-1044378796460551948526302721108323764210957916674430206624974351475634943726320088619417595
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-Fig1_true-termination.c__p20413_terminationG_0@0.smt2	unknown	lam2n4	-120100358549304278206306004813293273776510352886863517
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-Fig1_true-termination.c__p20413_terminationG_0@1.smt2	unknown	lam6n2	-3238352968808133490960979351272865793806024183566885171070062559232
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-Fig1_true-termination.c__p20413_terminationG_0@2.smt2	unknown	lam29n1	-4274797234444289447258643505861588156415
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-Fig1_true-termination.c__p20413_terminationG_0@3.smt2	unknown	lam29n2	-15735981670682485435351243365991618031588528456548481345770555230262394880
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-Fig1_true-termination.c__p20413_terminationG_0@4.smt2	unknown	lam31n1	-63973084981136431131114426197172423753727
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c__p20426_terminationG_0@0.smt2	unknown	lam42n4	-28469703680511075623168367931892729991360824510202844540045412423173323
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c__p20426_terminationG_0@1.smt2	unknown	lam32n0	
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c__p20426_terminationG_0@2.smt2	unknown	lam35n3	-14450531413592742929941520086642522041069509410481746849871535093621299
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c__p20426_terminationG_0@3.smt2	unknown	lam8n1	-6402041168327817257759176975887191808448456727230646655840709368
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c__p20426_terminationG_0@4.smt2	unknown	lam6n3	-5370926875096416521593819411867192048263649865428004673969859854334
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c__p20394_terminationG_0@0.smt2	unknown	lam30n2	-489141031225888408868459970712827434244019335619673484317872528191288317203766685955258317908475901
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c__p20394_terminationG_0@1.smt2	unknown	lam28n0	-8507059173023461586584365185794205286401
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c__p20394_terminationG_0@2.smt2	sat	lam5n1	0
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c__p20394_terminationG_0@3.smt2	unknown	lam24n1	-10713309977040814632012530745006659824804189869945086549265630564233320812118525258708919217291264
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c__p20394_terminationG_0@4.smt2	unknown	lam2n2	-77830027621368161127268603418553055175836046033370535304945328585022131258132090041461681042751488
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c__p20395_terminationG_0@0.smt2	unknown	lam32n0	-49821981440894382340544643880812277484881442892854977945079471740551165
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c__p20395_terminationG_0@1.smt2	unknown	lam12n3	-2642074773380762699877367478527923806016440153408976103148153804423171
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c__p20395_terminationG_0@2.smt2	unknown	lam27n1	-1449097133359346888963352060927305148707996512711555770859319050895359
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c__p20395_terminationG_0@3.smt2	unknown	lam20n1	-15636769066947371080906868750471385790709543765073532039040093944545277
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c__p20395_terminationG_0@4.smt2	unknown	lam1n2	-3194753680057350815668041287811826234826001614071057839010777814532094
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c__p20396_terminationG_0@0.smt2	unknown	lam16n1	-37546140751214277029779502165182574998659108493498253312
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c__p20396_terminationG_0@1.smt2	unknown	RFN1_main_x	-283026783859247439250654699399864286857030568888975736495960792985
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c__p20396_terminationG_0@2.smt2	unknown	lam27n4	-351695754007308478236534718144846345850003607141744645
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c__p20396_terminationG_0@3.smt2	unknown	lam14n0	-20980183105845377037475857077606218938529882286828143257694765056
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c__p20396_terminationG_0@4.smt2	unknown	lam23n4	-47315799824234318501813964463265796044228570397418717190
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-loops_true-termination.c__p20439_terminationG_0@0.smt2	unknown	lam17n3	-2807958164004917739021596386460681765441797128141783677956846412191893393768444
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-loops_true-termination.c__p20439_terminationG_0@1.smt2	unknown	lam10n3	-81576916372760107470250841790440735337522943436759765052566341424582894788890591237
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-loops_true-termination.c__p20439_terminationG_0@2.smt2	unknown	lam5n1	0
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-loops_true-termination.c__p20439_terminationG_0@3.smt2	unknown	lam8n0	-239407777277471076658536811350665458894624068026646368825477640275149979709
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-loops_true-termination.c__p20439_terminationG_0@4.smt2	sat	Nl3main_y2	-2
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c__p20452_terminationG_0@0.smt2	sat	main_m	0
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c__p20452_terminationG_0@1.smt2	unknown	lam25n0	-21009802187877158746234646522892251247619571532409547695235040031515
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c__p20452_terminationG_0@2.smt2	unknown	RFN1_main_k	-200514603336932883472835924709708503135176261642645507828208101243204
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c__p20452_terminationG_0@3.smt2	unknown	lam21n0	-148677042580713994923865144751155273683598660310682484226663537866160458457677824
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c__p20452_terminationG_0@4.smt2	sat	Nl9main_N2	-1
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c__p20453_terminationG_0@0.smt2	unknown	lam0n3	-8084907035178044823820496777091474343939833812469676452610039
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c__p20453_terminationG_0@1.smt2	unknown	lam1n0	-2121158218421867163715389961890334635329307951793286542597816322
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c__p20453_terminationG_0@2.smt2	sat	Nl12main_n1	-1
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c__p20453_terminationG_0@3.smt2	unknown	lam32n0	-6736284281533687235071905091094153629775350081167514163733013939
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c__p20453_terminationG_0@4.smt2	unknown	lam4n3	-199260317488114794167203299450304162712753171229066311577370650
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-speedFails4_true-termination.c__p20494_terminationG_0@0.smt2	unknown	lam3n4	-648518346341353982
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-speedFails4_true-termination.c__p20494_terminationG_0@1.smt2	unknown	RFN1_main_x	-47595387859530362237526816717176213212738967556777418270669404038603154987527608205336
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-speedFails4_true-termination.c__p20494_terminationG_0@2.smt2	sat	Nl7main_x2	-1
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-speedFails4_true-termination.c__p20494_terminationG_0@3.smt2	unknown	lam10n2	-276033519354339433416779011174630860269990424884849902677869829704111888181013512199
20170427-VeryMax/CInteger/Stroeder_15__AliasDarteFeautrierGonnord-SAS2010-speedFails4_true-termination.c__p20494_terminationG_0@4.smt2	unknown	lam7n0	-233347923577895191135833803261028149918960977737708165150364185935434792070547505153
20170427-VeryMax/CInteger/Stroeder_15__AlternDivWidening.c__p20639_terminationG_0@0.smt2	unknown	lam4n5	-10654324705800482873323923895235236503616950007926577686865408684661803189172315357182
20170427-VeryMax/CInteger/Stroeder_15__AlternDivWidening.c__p20639_terminationG_0@1.smt2	unknown	lam22n5	-22943507729838780226008049253561456813678327841588683921034283525663939159375478794
20170427-VeryMax/CInteger/Stroeder_15__AlternDivWidening.c__p20639_terminationG_0@2.smt2	unknown	lam28n1	-28715074563211557829528296310235138838808076089739437298503352181453178965689488113654
20170427-VeryMax/CInteger/Stroeder_15__AlternDivWidening.c__p20639_terminationG_0@3.smt2	unknown	lam0n0	-452052316382482426933621125473917592259166020134660762010042407966892858114310143
20170427-VeryMax/CInteger/Stroeder_15__AlternDivWidening.c__p20639_terminationG_0@4.smt2	unknown	RFN1_main_w	-1515486863937994365703697051793707337983597559303903702148420859495567040727495522
20170427-VeryMax/CInteger/Stroeder_15__BradleyMannaSipma-CAV2005-Fig1-modified_false-termination.c__p20774_edge_closing_0@0.smt2	unknown	lam2n4	1
20170427-VeryMax/CInteger/Stroeder_15__BradleyMannaSipma-CAV2005-Fig1-modified_false-termination.c__p20774_edge_closing_0@1.smt2	unknown	FV_main_y1_2	-32244096213912165194421750044075478285670024729358524687399917858062412
